1337617900.84 0.0
1337617900.85 0.0
1337617900.85 0.0
1337617900.86 0.0
1337617900.86 0.0
1337617900.87 0.0
1337617900.87 0.0
1337617900.88 0.0
1337617900.88 0.0
1337617900.89 0.0
1337617900.89 0.0
1337617900.9 0.0
1337617900.9 0.0
1337617900.92 0.0
1337617900.92 0.0
1337617900.92 0.0
1337617900.92 0.0
1337617900.93 0.0
1337617900.93 0.0
1337617900.94 0.0
1337617900.94 0.0
1337617900.95 0.0
1337617900.95 0.0
1337617900.96 0.0
1337617900.96 0.0
1337617900.97 0.0
1337617900.97 0.0
1337617900.98 0.0
1337617900.98 0.0
1337617900.99 0.0
1337617900.99 0.0
1337617901.0 0.0
1337617901.0 0.0
1337617901.02 0.0
1337617901.02 0.0
1337617901.02 0.0
1337617901.03 0.0
1337617901.03 0.0
1337617901.03 0.0
1337617901.04 0.0
1337617901.04 0.0
1337617901.05 0.0
1337617901.06 0.0
1337617901.06 0.0
1337617901.06 0.0
1337617901.07 0.0
1337617901.07 0.0
1337617901.08 0.0
1337617901.08 0.0
1337617901.09 0.0
1337617901.09 0.0
1337617901.1 0.0
1337617901.1 0.0
1337617901.12 0.0
1337617901.12 0.0
1337617901.12 0.0
1337617901.12 0.0
1337617901.13 0.0
1337617901.13 0.0
1337617901.14 0.0
1337617901.14 0.0
1337617901.14 0.0
1337617901.15 0.0
1337617901.16 0.0
1337617901.16 0.0
1337617901.17 0.0
1337617901.17 0.0
1337617901.18 0.0
1337617901.18 0.0
1337617901.19 0.0
1337617901.19 0.0
1337617901.2 0.0
1337617901.2 0.0
1337617901.21 0.0
1337617901.22 0.0
1337617901.22 0.0
1337617901.22 0.0
1337617901.23 0.0
1337617901.23 0.0
1337617901.23 0.0
1337617901.24 0.0
1337617901.24 0.0
1337617901.25 0.0
1337617901.26 0.0
1337617901.26 0.0
1337617901.27 0.0
1337617901.27 0.0
1337617901.28 0.0
1337617901.28 0.0
1337617901.29 0.0
1337617901.29 0.0
1337617901.3 0.0
1337617901.3 0.0
1337617901.32 0.0
1337617901.32 0.0
1337617901.32 0.0
1337617901.32 0.0
1337617901.33 0.0
1337617901.33 0.0
1337617901.34 0.0
1337617901.34 0.0
1337617901.34 0.0
1337617901.35 0.0
1337617901.35 0.0
1337617901.36 0.0
1337617901.36 0.0
1337617901.37 0.0
1337617901.37 0.0
1337617901.38 0.0
1337617901.39 0.0
1337617901.39 0.0
1337617901.39 0.0
1337617901.4 0.0
1337617901.42 0.0
1337617901.42 0.0
1337617901.42 0.0
1337617901.42 0.0
1337617901.43 0.0
1337617901.43 0.0
1337617901.43 0.0
1337617901.44 0.0
1337617901.44 0.0
1337617901.45 0.0
1337617901.45 0.0
1337617901.46 0.0
1337617901.47 0.0
1337617901.47 0.0
1337617901.47 0.0
1337617901.48 0.0
1337617901.48 0.0
1337617901.49 0.0
1337617901.49 0.0
1337617901.5 0.0
1337617901.52 0.0
1337617901.52 0.0
1337617901.52 0.0
1337617901.52 0.0
1337617901.53 0.0
1337617901.53 0.0
1337617901.53 0.0
1337617901.54 0.0
1337617901.54 0.0
1337617901.55 0.0
1337617901.55 0.0
1337617901.56 0.0
1337617901.56 0.0
1337617901.57 0.0
1337617901.57 0.0
1337617901.58 0.0
1337617901.58 0.0
1337617901.6 0.0
1337617901.6 0.0
1337617901.6 0.0
1337617901.61 0.0
1337617901.61 0.0
1337617901.61 0.0
1337617901.62 0.0
1337617901.62 0.0
1337617901.63 0.0
1337617901.65 0.0
1337617901.65 0.0
1337617901.66 0.0
1337617901.66 0.0
1337617901.66 0.0
1337617901.66 0.0
1337617901.67 0.0
1337617901.67 0.0
1337617901.89 0.0
1337617901.89 0.0
1337617901.89 0.0
1337617901.89 0.0
1337617901.89 0.0
1337617901.89 0.0
1337617901.89 0.0
1337617901.89 0.0
1337617901.9 0.0
1337617901.9 0.0
1337617901.9 0.0
1337617901.9 0.0
1337617901.9 0.0
1337617901.92 0.0
1337617901.92 0.0
1337617901.92 0.0
1337617901.92 0.0
1337617901.93 0.0
1337617901.93 0.0
1337617901.93 0.0
1337617901.96 0.0
1337617901.96 0.0
1337617901.96 0.0
1337617901.96 0.0
1337617901.97 0.0
1337617901.97 0.0
1337617901.97 0.0
1337617901.97 0.0
1337617901.97 0.0
1337617901.98 0.0
1337617902.03 0.0
1337617902.03 0.0
1337617902.03 0.0
1337617902.03 0.0
1337617902.04 0.0
1337617902.04 0.0
1337617902.05 0.0
1337617902.05 0.0
1337617902.05 0.0
1337617902.05 0.0
1337617902.12 0.0
1337617902.12 0.0
1337617902.12 0.0
1337617902.12 0.0
1337617902.12 0.0
1337617902.13 0.0
1337617902.13 0.0
1337617902.13 0.0
1337617902.13 0.0
1337617902.13 0.0
1337617902.13 0.0
1337617902.14 0.0
1337617902.14 0.0
1337617902.14 0.0
1337617902.14 0.0
1337617902.14 0.0
1337617902.14 0.0
1337617902.14 0.0
1337617902.14 0.0
1337617902.14 0.0
1337617902.14 0.0
1337617902.14 0.0
1337617902.15 0.0
1337617902.15 0.0
1337617902.15 0.0
1337617902.15 0.0
1337617902.15 0.0
1337617902.17 0.0
1337617902.17 0.0
1337617902.17 0.0
1337617902.17 0.0
1337617902.17 0.0
1337617902.17 0.0
1337617902.17 0.0
1337617902.17 0.0
1337617902.18 0.0
1337617902.18 0.0
1337617902.18 0.0
1337617902.18 0.0
1337617902.18 0.0
1337617902.18 0.0
1337617902.18 0.0
1337617902.18 0.0
1337617902.2 0.0
1337617902.2 0.0
1337617902.2 0.0
1337617902.2 0.0
1337617902.2 0.0
1337617902.2 0.0
1337617902.2 0.0
1337617902.2 0.0
1337617902.2 0.0
1337617902.2 0.0
1337617902.2 0.0
1337617902.21 0.0
1337617902.21 0.0
1337617902.21 0.0
1337617902.21 0.0
1337617902.21 0.0
1337617902.21 0.0
1337617902.21 0.0
1337617902.21 0.0
1337617902.22 0.0
1337617902.22 0.0
1337617902.22 0.0
1337617902.22 0.0
1337617902.22 0.0
1337617902.22 0.0
1337617902.22 0.0
1337617902.22 0.0
1337617902.22 0.0
1337617902.23 0.0
1337617902.23 0.0
1337617902.24 0.0
1337617902.24 0.0
1337617902.25 0.0
1337617902.25 0.0
1337617902.26 0.0
1337617902.26 0.0
1337617902.27 0.0
1337617902.27 0.0
1337617902.28 0.0
1337617902.28 0.0
1337617902.29 0.0
1337617902.29 0.0
1337617902.3 0.0
1337617902.3 0.0
1337617902.31 0.0
1337617902.31 0.0
1337617902.32 0.0
1337617902.33 0.0
1337617902.33 0.0
1337617902.34 0.0
1337617902.34 0.0
1337617902.34 0.0
1337617902.35 0.0
1337617902.35 0.0
1337617902.36 0.0
1337617902.36 0.0
1337617902.37 0.0
1337617902.37 0.0
1337617902.38 0.0
1337617902.38 0.0
1337617902.39 0.0
1337617902.39 0.0
1337617902.4 0.0
1337617902.42 0.0
1337617902.42 0.0
1337617902.42 0.0
1337617902.42 0.0
1337617902.42 0.0
1337617902.43 0.0
1337617902.43 0.0
1337617902.44 0.0
1337617902.44 0.0
1337617902.45 0.0
1337617902.45 0.0
1337617902.46 0.0
1337617902.46 0.0
1337617902.47 0.0
1337617902.47 0.0
1337617902.48 0.0
1337617902.48 0.0
1337617902.49 0.0
1337617902.49 0.0
1337617902.5 0.0
1337617902.51 0.0
1337617902.51 0.0
1337617902.52 0.0
1337617902.52 0.0
1337617902.52 0.0
1337617902.53 0.0
1337617902.53 0.0
1337617902.54 0.0
1337617902.54 0.0
1337617902.55 0.0
1337617902.55 0.0
1337617902.56 0.0
1337617902.56 0.0
1337617902.57 0.0
1337617902.57 0.0
1337617902.58 0.0
1337617902.58 0.0
1337617902.59 0.0
1337617902.59 0.0
1337617902.6 0.0
1337617902.6 0.0
1337617902.61 0.0
1337617902.61 0.0
1337617902.62 0.0
1337617902.62 0.0
1337617902.63 0.0
1337617902.63 0.0
1337617902.65 0.0
1337617902.65 0.0
1337617902.65 0.0
1337617902.65 0.0
1337617902.66 0.0
1337617902.66 0.0
1337617902.67 0.0
1337617902.67 0.0
1337617902.68 0.0
1337617902.68 0.0
1337617902.69 0.0
1337617902.69 0.0
1337617902.7 0.0
1337617902.7 0.0
1337617902.71 0.0
1337617902.71 0.0
1337617902.72 0.0
1337617902.72 0.0
1337617902.73 0.0
1337617902.73 0.0
1337617902.75 0.0
1337617902.75 0.0
1337617902.75 0.0
1337617902.75 0.0
1337617902.76 0.0
1337617902.76 0.0
1337617902.77 0.0
1337617902.77 0.0
1337617902.78 0.0
1337617902.78 0.0
1337617902.79 0.0
1337617902.79 0.0
1337617902.8 0.0
1337617902.8 0.0
1337617902.81 0.0
1337617902.81 0.0
1337617902.82 0.0
1337617902.82 0.0
1337617902.82 0.0
1337617902.83 0.0
1337617902.85 0.0
1337617902.85 0.0
1337617902.85 0.0
1337617902.85 0.0
1337617902.86 0.0
1337617902.86 0.0
1337617902.86 0.0
1337617902.87 0.0
1337617902.87 0.0
1337617902.88 0.0
1337617902.88 0.0
1337617902.89 0.0
1337617902.89 0.0
1337617902.9 0.0
1337617902.9 0.0
1337617902.91 0.0
1337617902.91 0.0
1337617902.92 0.0
1337617902.92 0.0
1337617902.93 0.0
1337617902.95 0.0
1337617902.95 0.0
1337617902.95 0.0
1337617902.95 0.0
1337617902.96 0.0
1337617902.96 0.0
1337617902.96 0.0
1337617902.97 0.0
1337617902.97 0.0
1337617902.98 0.0
1337617902.98 0.0
1337617902.99 0.0
1337617902.99 0.0
1337617903.0 0.0
1337617903.01 0.0
1337617903.01 0.0
1337617903.01 0.0
1337617903.03 0.0
1337617903.03 0.0
1337617903.03 0.0
1337617903.04 0.0
1337617903.04 0.0
1337617903.05 0.0
1337617903.05 0.0
1337617903.06 0.0
1337617903.06 0.0
1337617903.06 0.0
1337617903.07 0.0
1337617903.07 0.0
1337617903.08 0.0
1337617903.08 0.0
1337617903.09 0.0
1337617903.09 0.0
1337617903.1 0.0
1337617903.1 0.0
1337617903.11 0.0
1337617903.11 0.0
1337617903.13 0.0
1337617903.13 0.0
1337617903.14 0.0
1337617903.14 0.0
1337617903.14 0.0
1337617903.14 0.0
1337617903.15 0.0
1337617903.15 0.0
